invoice_id,customer_id,invoice_date,due_date,payment_date,invoice_amount,paid_amount,outstanding_amount,days_overdue,aging_bucket,invoice_status,product_category,region
INV-07108,CUS-0313,2023-04-03,2023-06-02,2023-07-02,1590.06,1590.06,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07109,CUS-0251,2022-05-05,2022-07-04,2022-07-04,15101.33,15101.33,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07110,CUS-0222,2023-03-19,2023-05-18,2023-05-15,2228.27,2228.27,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07111,CUS-0360,2022-08-30,2022-10-14,2022-10-14,2482.31,2482.31,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07112,CUS-0237,2024-01-14,2024-02-28,2024-02-26,1693.17,1693.17,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-07113,CUS-0081,2022-12-27,2023-01-26,,1755.24,0.0,1755.24,430,90+,OVERDUE,HARDWARE,SOUTH
INV-07114,CUS-0088,2023-12-24,2024-01-23,2024-01-20,5582.67,5582.67,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07115,CUS-0487,2022-12-17,2023-01-16,2023-01-12,2778.15,2778.15,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07116,CUS-0011,2023-02-10,2023-04-11,2023-04-07,5661.67,5661.67,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07117,CUS-0010,2023-06-26,2023-07-26,2023-07-21,14268.97,14268.97,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07118,CUS-0371,2023-03-18,2023-04-17,2023-04-27,4714.66,4714.66,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07119,CUS-0088,2023-10-17,2023-11-16,2023-11-23,8490.18,8490.18,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07120,CUS-0242,2024-02-20,2024-03-21,2024-03-19,2036.36,2036.36,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07121,CUS-0131,2024-03-12,2024-04-11,2024-04-07,573.95,573.95,0.0,0,PAID,PAID,SERVICES,EAST
INV-07122,CUS-0058,2023-10-16,2023-12-15,,8089.81,0.0,8089.81,107,90+,OVERDUE,HARDWARE,WEST
INV-07123,CUS-0145,2024-03-20,2024-05-19,2024-05-16,31672.22,31672.22,0.0,0,PAID,PAID,SERVICES,EAST
INV-07124,CUS-0435,2022-09-28,2022-11-27,2022-11-25,1780.42,1780.42,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07125,CUS-0148,2023-01-23,2023-03-24,2023-04-02,8692.52,8692.52,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07126,CUS-0376,2024-03-11,2024-04-25,2024-04-24,413.95,413.95,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07127,CUS-0263,2022-09-09,2022-11-08,2022-11-18,3087.71,3087.71,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07128,CUS-0382,2023-09-25,2023-11-24,2023-11-21,1007.11,1007.11,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07129,CUS-0092,2023-03-05,2023-04-04,2023-04-02,15166.97,15166.97,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07130,CUS-0085,2022-07-19,2022-09-17,2022-09-15,1946.89,1946.89,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07131,CUS-0434,2022-09-25,2022-10-25,2022-10-20,11741.18,11741.18,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07132,CUS-0321,2022-09-22,2022-10-22,2022-11-18,297.83,297.83,0.0,0,PAID,PAID,SERVICES,EAST
INV-07133,CUS-0058,2022-06-17,2022-08-16,2022-08-28,1936.32,1936.32,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07134,CUS-0280,2023-08-06,2023-10-05,2023-11-04,1630.08,1630.08,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07135,CUS-0402,2022-10-23,2022-11-22,,1271.64,0.0,1271.64,495,90+,OVERDUE,SOFTWARE,EAST
INV-07136,CUS-0093,2024-03-01,2024-04-15,2024-05-04,2069.01,2069.01,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07137,CUS-0260,2024-01-07,2024-02-21,2024-02-17,3513.17,3513.17,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07138,CUS-0075,2023-05-01,2023-06-30,2023-06-25,1289.04,1289.04,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07139,CUS-0036,2022-11-10,2022-12-10,2023-01-02,1746.52,1746.52,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07140,CUS-0401,2023-04-03,2023-05-18,,43380.13,15752.29,27627.84,318,90+,PARTIAL,MAINTENANCE,NORTH
INV-07141,CUS-0200,2023-02-20,2023-03-22,2023-03-22,1111.6,1111.6,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07142,CUS-0262,2023-02-26,2023-04-27,2023-04-24,2299.42,2299.42,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07143,CUS-0394,2022-10-03,2022-11-17,2022-11-17,1003.08,1003.08,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07144,CUS-0262,2022-08-08,2022-10-07,2022-10-26,3595.53,3595.53,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07145,CUS-0189,2023-04-30,2023-06-14,2023-06-09,13755.57,13755.57,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07146,CUS-0367,2023-07-03,2023-08-02,2023-08-27,6322.39,6322.39,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07147,CUS-0062,2023-03-25,2023-05-09,2023-05-04,1001.49,1001.49,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07148,CUS-0139,2022-08-28,2022-10-12,2022-10-07,2264.65,2264.65,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07149,CUS-0123,2023-12-30,2024-02-13,2024-02-12,2544.2,2544.2,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07150,CUS-0200,2023-04-30,2023-05-30,2023-05-28,2212.66,2212.66,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07151,CUS-0463,2024-02-15,2024-04-15,2024-04-14,15604.75,15604.75,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07152,CUS-0101,2022-10-16,2022-11-15,,2043.05,0.0,2043.05,502,90+,OVERDUE,SERVICES,WEST
INV-07153,CUS-0349,2022-12-01,2022-12-31,2022-12-28,4802.92,4802.92,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07154,CUS-0285,2023-12-04,2024-01-18,2024-01-14,1128.28,1128.28,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07155,CUS-0083,2022-08-01,2022-08-31,2022-08-31,14455.62,14455.62,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07156,CUS-0476,2023-09-16,2023-11-15,2023-11-10,16208.69,16208.69,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07157,CUS-0222,2023-02-14,2023-04-15,2023-04-15,4244.24,4244.24,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07158,CUS-0426,2022-06-24,2022-08-08,2022-09-05,3802.35,3802.35,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07159,CUS-0265,2023-09-14,2023-10-29,2023-11-03,7023.04,7023.04,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07160,CUS-0069,2023-05-18,2023-07-17,2023-07-14,4384.27,4384.27,0.0,0,PAID,PAID,SERVICES,EAST
INV-07161,CUS-0454,2023-11-01,2023-12-16,2024-01-09,9562.32,9562.32,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07162,CUS-0077,2022-08-30,2022-10-29,2022-11-19,963.93,963.93,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07163,CUS-0326,2023-11-24,2024-01-23,2024-01-22,3074.82,3074.82,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07164,CUS-0319,2022-12-10,2023-02-08,2023-02-03,2868.54,2868.54,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07165,CUS-0465,2023-01-20,2023-03-21,2023-03-17,3382.12,3382.12,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07166,CUS-0192,2023-12-04,2024-01-03,2024-01-03,23296.17,23296.17,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07167,CUS-0142,2024-01-25,2024-02-24,,18917.74,0.0,18917.74,36,31-60,OVERDUE,MAINTENANCE,EAST
INV-07168,CUS-0251,2022-05-20,2022-07-19,2022-07-17,1338.86,1338.86,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07169,CUS-0366,2023-05-23,2023-06-22,2023-06-22,18831.16,18831.16,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07170,CUS-0133,2023-01-20,2023-03-06,2023-03-03,14335.65,14335.65,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07171,CUS-0260,2022-08-10,2022-09-24,2022-10-06,11936.0,11936.0,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07172,CUS-0402,2022-09-22,2022-10-22,,2802.59,0.0,2802.59,526,90+,OVERDUE,SERVICES,EAST
INV-07173,CUS-0444,2023-06-17,2023-08-16,2023-08-15,20926.53,20926.53,0.0,0,PAID,PAID,SERVICES,WEST
INV-07174,CUS-0306,2022-09-17,2022-10-17,2022-10-28,8323.94,8323.94,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07175,CUS-0458,2022-09-21,2022-10-21,2022-10-18,546.85,546.85,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07176,CUS-0112,2023-05-29,2023-07-28,2023-07-26,6171.98,6171.98,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07177,CUS-0016,2023-12-14,2024-02-12,2024-02-08,6794.21,6794.21,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07178,CUS-0401,2023-08-23,2023-10-07,2023-10-14,57778.22,57778.22,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07179,CUS-0063,2023-08-13,2023-09-27,2023-09-26,5453.33,5453.33,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07180,CUS-0463,2022-04-13,2022-06-12,2022-06-21,33292.86,33292.86,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07181,CUS-0361,2024-03-15,2024-04-14,,2308.85,1147.51,1161.34,0,CURRENT,PARTIAL,SOFTWARE,NORTH
INV-07182,CUS-0213,2023-01-19,2023-03-20,2023-03-18,1524.34,1524.34,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07183,CUS-0107,2023-07-14,2023-08-28,2023-08-25,6123.85,6123.85,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07184,CUS-0402,2024-02-03,2024-03-04,,2474.46,0.0,2474.46,27,CURRENT,OVERDUE,MAINTENANCE,EAST
INV-07185,CUS-0023,2023-12-16,2024-02-14,2024-02-13,1852.51,1852.51,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07186,CUS-0014,2022-08-05,2022-10-04,2022-09-29,17069.75,17069.75,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07187,CUS-0467,2023-01-27,2023-03-13,2023-03-08,251.83,251.83,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07188,CUS-0192,2022-07-18,2022-08-17,2022-08-13,19289.82,19289.82,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07189,CUS-0103,2023-11-14,2023-12-29,2023-12-27,798.01,798.01,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07190,CUS-0400,2022-09-14,2022-10-29,2022-10-26,8042.64,8042.64,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07191,CUS-0211,2023-08-03,2023-10-02,2023-10-02,3084.86,3084.86,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07192,CUS-0214,2023-02-11,2023-03-13,2023-04-12,816.2,816.2,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07193,CUS-0319,2023-03-23,2023-05-22,2023-05-21,2984.34,2984.34,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07194,CUS-0200,2024-03-03,2024-04-02,,2439.01,0.0,2439.01,0,CURRENT,OVERDUE,HARDWARE,NORTH
INV-07195,CUS-0355,2023-02-24,2023-03-26,2023-03-21,776.21,776.21,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07196,CUS-0318,2022-09-19,2022-11-18,2022-11-14,1694.26,1694.26,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07197,CUS-0156,2022-05-04,2022-07-03,2022-07-03,1775.67,1775.67,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07198,CUS-0082,2023-09-29,2023-11-13,2023-11-10,2832.03,2832.03,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07199,CUS-0139,2023-10-09,2023-11-23,2023-11-21,4352.13,4352.13,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-07200,CUS-0330,2023-08-16,2023-10-15,2023-10-20,5718.99,5718.99,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07201,CUS-0071,2023-12-23,2024-02-06,2024-03-05,106724.05,106724.05,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07202,CUS-0250,2022-04-27,2022-05-27,2022-05-25,10668.44,10668.44,0.0,0,PAID,PAID,SERVICES,EAST
INV-07203,CUS-0310,2022-09-07,2022-10-22,2022-10-19,14831.0,14831.0,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07204,CUS-0026,2022-10-09,2022-11-23,2022-11-23,4116.02,4116.02,0.0,0,PAID,PAID,SERVICES,WEST
INV-07205,CUS-0014,2023-10-13,2023-12-12,2023-12-07,10467.19,10467.19,0.0,0,PAID,PAID,SERVICES,WEST
INV-07206,CUS-0266,2022-12-24,2023-01-23,2023-01-20,25917.08,25917.08,0.0,0,PAID,PAID,SERVICES,WEST
INV-07207,CUS-0211,2022-10-20,2022-12-19,2022-12-17,3048.9,3048.9,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07208,CUS-0111,2023-05-13,2023-06-27,2023-06-23,999.45,999.45,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07209,CUS-0119,2023-11-18,2023-12-18,2023-12-16,415.17,415.17,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07210,CUS-0261,2023-08-02,2023-10-01,,4525.75,2636.6,1889.15,182,90+,PARTIAL,SERVICES,SOUTH
INV-07211,CUS-0463,2024-01-24,2024-03-24,2024-03-29,45147.82,45147.82,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07212,CUS-0138,2023-01-15,2023-03-01,2023-02-28,4266.11,4266.11,0.0,0,PAID,PAID,SERVICES,WEST
INV-07213,CUS-0408,2022-07-27,2022-09-10,2022-09-09,23107.25,23107.25,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07214,CUS-0176,2023-09-08,2023-10-23,2023-10-19,3329.74,3329.74,0.0,0,PAID,PAID,SERVICES,EAST
INV-07215,CUS-0266,2024-01-01,2024-01-31,2024-01-27,20689.76,20689.76,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07216,CUS-0287,2022-07-29,2022-09-27,2022-09-23,2892.0,2892.0,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07217,CUS-0113,2023-12-23,2024-02-06,2024-02-08,10485.75,10485.75,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07218,CUS-0387,2022-10-27,2022-11-26,2022-12-26,53268.51,53268.51,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07219,CUS-0313,2022-08-22,2022-10-21,2022-10-19,1335.02,1335.02,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07220,CUS-0349,2023-10-19,2023-11-18,2023-11-15,2473.56,2473.56,0.0,0,PAID,PAID,SERVICES,WEST
INV-07221,CUS-0271,2023-12-10,2024-01-09,2024-01-04,6617.71,6617.71,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07222,CUS-0291,2023-03-02,2023-05-01,2023-04-30,7843.66,7843.66,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07223,CUS-0128,2023-11-06,2024-01-05,2024-01-05,433.7,433.7,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07224,CUS-0340,2023-03-27,2023-05-26,2023-05-24,1134.54,1134.54,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07225,CUS-0079,2022-10-30,2022-11-29,,177.63,0.0,177.63,488,90+,OVERDUE,MAINTENANCE,NORTH
INV-07226,CUS-0111,2023-12-26,2024-02-09,2024-02-08,6226.47,6226.47,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07227,CUS-0312,2022-11-28,2023-01-12,2023-01-07,15469.37,15469.37,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07228,CUS-0082,2024-03-18,2024-05-02,2024-04-30,1356.17,1356.17,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07229,CUS-0315,2023-06-13,2023-08-12,2023-08-08,2175.49,2175.49,0.0,0,PAID,PAID,SERVICES,EAST
INV-07230,CUS-0343,2024-02-28,2024-04-13,2024-04-11,16524.52,16524.52,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07231,CUS-0140,2024-01-26,2024-02-25,,14256.57,0.0,14256.57,35,31-60,OVERDUE,SERVICES,SOUTH
INV-07232,CUS-0372,2023-01-20,2023-02-19,2023-02-19,1950.84,1950.84,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07233,CUS-0199,2024-01-30,2024-03-15,2024-03-15,23295.55,23295.55,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-07234,CUS-0230,2024-01-04,2024-02-18,2024-03-10,3995.73,3995.73,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07235,CUS-0247,2023-08-26,2023-09-25,2023-09-20,1399.96,1399.96,0.0,0,PAID,PAID,SERVICES,WEST
INV-07236,CUS-0256,2022-07-29,2022-09-27,2022-10-02,909.92,909.92,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07237,CUS-0459,2023-12-12,2024-01-11,2024-01-11,4077.13,4077.13,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07238,CUS-0319,2023-09-06,2023-11-05,2023-11-04,3694.43,3694.43,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07239,CUS-0327,2023-04-05,2023-05-05,2023-05-05,4118.25,4118.25,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-07240,CUS-0057,2022-05-21,2022-06-20,2022-06-18,2546.12,2546.12,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07241,CUS-0366,2022-09-06,2022-10-06,2022-10-04,3664.62,3664.62,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07242,CUS-0376,2022-04-13,2022-05-28,2022-05-27,4922.4,4922.4,0.0,0,PAID,PAID,SERVICES,WEST
INV-07243,CUS-0048,2023-05-04,2023-07-03,2023-07-02,3665.89,3665.89,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-07244,CUS-0060,2023-09-27,2023-10-27,2023-10-22,32447.03,32447.03,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07245,CUS-0352,2024-03-03,2024-05-02,,102.91,0.0,102.91,0,CURRENT,OVERDUE,SERVICES,SOUTH
INV-07246,CUS-0431,2022-11-04,2022-12-19,2022-12-17,921.56,921.56,0.0,0,PAID,PAID,SERVICES,WEST
INV-07247,CUS-0157,2022-07-31,2022-08-30,2022-08-27,1179.3,1179.3,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07248,CUS-0270,2022-08-01,2022-09-30,2022-09-26,1022.59,1022.59,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07249,CUS-0206,2023-12-09,2024-01-23,,10497.57,3215.68,7281.89,68,61-90,PARTIAL,SERVICES,WEST
INV-07250,CUS-0309,2022-12-09,2023-02-07,2023-02-02,7869.2,7869.2,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07251,CUS-0329,2022-12-03,2023-02-01,2023-01-29,4908.93,4908.93,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07252,CUS-0458,2022-11-22,2022-12-22,2022-12-21,2181.37,2181.37,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07253,CUS-0298,2022-04-29,2022-05-29,2022-05-31,1968.52,1968.52,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07254,CUS-0238,2022-12-27,2023-02-10,2023-02-07,754.53,754.53,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07255,CUS-0250,2023-05-02,2023-06-01,2023-05-29,9218.15,9218.15,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07256,CUS-0306,2023-11-16,2023-12-16,2023-12-13,9112.62,9112.62,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07257,CUS-0175,2023-05-07,2023-07-06,2023-07-04,23041.3,23041.3,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07258,CUS-0153,2024-02-02,2024-04-02,2024-03-29,6219.98,6219.98,0.0,0,PAID,PAID,SERVICES,WEST
INV-07259,CUS-0211,2022-07-02,2022-08-31,2022-08-26,13968.88,13968.88,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07260,CUS-0374,2022-06-23,2022-08-22,2022-08-19,8274.71,8274.71,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07261,CUS-0295,2023-09-04,2023-10-19,2023-10-18,42589.56,42589.56,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07262,CUS-0031,2023-04-26,2023-06-25,,35964.62,15868.73,20095.89,280,90+,PARTIAL,MAINTENANCE,WEST
INV-07263,CUS-0118,2022-08-02,2022-09-16,2022-10-09,3614.12,3614.12,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07264,CUS-0459,2022-05-23,2022-06-22,2022-06-18,744.92,744.92,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07265,CUS-0152,2024-01-31,2024-03-16,2024-03-14,1287.06,1287.06,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07266,CUS-0372,2022-08-24,2022-09-23,2022-09-20,1045.03,1045.03,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07267,CUS-0126,2023-04-24,2023-06-23,2023-06-21,5669.02,5669.02,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07268,CUS-0085,2022-07-20,2022-09-18,2022-10-13,1836.23,1836.23,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07269,CUS-0234,2023-12-27,2024-01-26,2024-01-21,8687.69,8687.69,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07270,CUS-0204,2022-04-21,2022-06-05,2022-06-26,5626.99,5626.99,0.0,0,PAID,PAID,SERVICES,WEST
INV-07271,CUS-0406,2023-12-31,2024-02-29,2024-02-24,7850.91,7850.91,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07272,CUS-0378,2022-05-02,2022-06-01,,20034.69,11785.98,8248.71,669,90+,PARTIAL,MAINTENANCE,WEST
INV-07273,CUS-0216,2023-07-28,2023-09-26,2023-09-21,24823.22,24823.22,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07274,CUS-0226,2023-12-04,2024-01-03,2024-01-15,1828.86,1828.86,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07275,CUS-0494,2023-07-07,2023-09-05,,4855.73,1758.33,3097.4,208,90+,PARTIAL,SERVICES,NORTH
INV-07276,CUS-0011,2022-09-30,2022-11-29,2022-11-28,5220.46,5220.46,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07277,CUS-0439,2023-02-20,2023-04-06,2023-04-03,3772.95,3772.95,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07278,CUS-0317,2022-05-23,2022-06-22,2022-07-08,4069.02,4069.02,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07279,CUS-0243,2022-05-03,2022-06-17,,2225.68,0.0,2225.68,653,90+,OVERDUE,SOFTWARE,WEST
INV-07280,CUS-0381,2023-12-25,2024-01-24,2024-01-22,9583.9,9583.9,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07281,CUS-0073,2023-09-14,2023-10-14,2023-10-14,4513.6,4513.6,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07282,CUS-0064,2024-02-22,2024-03-23,2024-03-21,20050.26,20050.26,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07283,CUS-0013,2024-01-10,2024-02-09,2024-02-04,71787.5,71787.5,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07284,CUS-0013,2022-10-19,2022-11-18,2022-11-13,4189.97,4189.97,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07285,CUS-0385,2022-08-06,2022-09-05,,1075.62,0.0,1075.62,573,90+,OVERDUE,MAINTENANCE,WEST
INV-07286,CUS-0131,2023-06-02,2023-07-02,2023-06-29,375.42,375.42,0.0,0,PAID,PAID,SERVICES,WEST
INV-07287,CUS-0135,2023-09-12,2023-10-12,2023-10-07,29912.26,29912.26,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07288,CUS-0437,2024-01-02,2024-03-02,2024-03-01,47229.97,47229.97,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07289,CUS-0107,2023-12-21,2024-02-04,2024-01-31,11329.65,11329.65,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07290,CUS-0120,2022-06-28,2022-08-12,2022-08-11,2597.55,2597.55,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07291,CUS-0102,2024-01-22,2024-03-22,,2673.33,1150.52,1522.81,9,CURRENT,PARTIAL,MAINTENANCE,WEST
INV-07292,CUS-0450,2024-02-27,2024-04-27,2024-04-25,6358.88,6358.88,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07293,CUS-0184,2022-11-15,2022-12-30,2023-01-21,22379.34,22379.34,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07294,CUS-0200,2023-01-18,2023-02-17,2023-02-27,1363.0,1363.0,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-07295,CUS-0373,2023-02-13,2023-03-30,,3895.4,0.0,3895.4,367,90+,OVERDUE,MAINTENANCE,NORTH
INV-07296,CUS-0254,2023-06-09,2023-07-24,2023-07-21,1719.35,1719.35,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07297,CUS-0493,2024-02-17,2024-03-18,2024-03-13,1421.42,1421.42,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07298,CUS-0176,2023-08-08,2023-09-22,2023-09-19,1075.83,1075.83,0.0,0,PAID,PAID,SERVICES,WEST
INV-07299,CUS-0480,2023-12-12,2024-01-11,2024-01-07,7154.23,7154.23,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07300,CUS-0212,2022-12-06,2023-02-04,2023-02-02,1719.76,1719.76,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-07301,CUS-0008,2022-04-21,2022-06-20,,12303.66,0.0,12303.66,650,90+,OVERDUE,HARDWARE,WEST
INV-07302,CUS-0082,2023-03-24,2023-05-08,2023-05-07,750.1,750.1,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07303,CUS-0032,2022-07-10,2022-09-08,2022-09-05,18910.3,18910.3,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07304,CUS-0178,2022-08-30,2022-10-14,2022-10-09,36078.38,36078.38,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07305,CUS-0366,2023-01-28,2023-02-27,2023-02-22,7597.45,7597.45,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07306,CUS-0437,2023-08-08,2023-10-07,2023-10-02,87879.18,87879.18,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07307,CUS-0305,2023-09-26,2023-11-10,,14520.07,0.0,14520.07,142,90+,OVERDUE,MAINTENANCE,SOUTH
